TIMESTAMP,TURNO,OPERADOR_ID,MAQUINA_ID,PRODUCTO_ID,TEMPERATURA,VIBRACION,HUMEDAD,TIEMPO_CICLO,FALLO_DETECTADO,TIPO_FALLO,CANTIDAD_PRODUCIDA,UNIDADES_DEFECTUOSAS,EFICIENCIA_PORCENTUAL,CONSUMO_ENERGIA,PARADAS_PROGRAMADAS,PARADAS_IMPREVISTAS,OBSERVACIONES,cluster
2023-01-03 11:00:00,Noche,OP_7,M_5,P_11,66.78860299612003,0.6222639251928969,34.347679236429535,111.1092354962637,No,Sin fallo,106,1,91.30911875527478,14.648634141750174,3,1,Sin observación,1.0
2023-01-03 12:00:00,Tarde,OP_15,M_7,P_10,76.33024718186167,0.5124877658457566,54.347624847636,109.98331741989188,No,Sin fallo,95,1,79.6165007200865,11.272313977006307,0,2,Sin observación,0.0
2023-01-03 13:00:00,Mañana,OP_18,M_10,P_4,81.71012127256233,0.5407977544918561,43.93790382558285,145.32602418937805,No,Sin fallo,103,4,87.2669082472616,14.986393678656444,0,0,Operación normal,2.0
2023-01-03 14:00:00,Tarde,OP_12,M_10,P_6,73.24754595670734,0.6182098744665283,14.963430808753962,141.5064944751859,No,Sin fallo,101,3,83.70603583378644,15.058435429919683,1,0,Operación normal,2.0
2023-01-03 15:00:00,Tarde,OP_17,M_1,P_10,69.5747916958221,0.4222936296970601,38.97100355277251,105.39163830672558,No,Sin fallo,97,1,85.2164809099024,15.077390791429716,0,0,Revisar calibración,2.0
2023-01-03 16:00:00,Tarde,OP_1,M_10,P_7,77.33516648774231,0.5791205549852834,38.09341505438401,149.82232847711745,No,Sin fallo,96,3,86.51616979277424,18.692321626800087,1,0,Sin observación,2.0
2023-01-03 17:00:00,Tarde,OP_11,M_9,P_7,75.89743638351757,0.3606030958818575,53.55460696245715,116.08747147582318,No,Sin fallo,81,0,90.71366747563152,13.062983132145083,2,1,Sin observación,1.0
2023-01-03 18:00:00,Tarde,OP_1,M_1,P_8,82.61223362631702,0.5064193838456837,44.32266310586832,135.99854677807974,No,Sin fallo,106,0,81.65407849341237,9.923689638104744,6,0,Sin observación,1.0
2023-01-08 15:00:00,Mañana,OP_15,M_8,P_10,78.70926013283292,0.4168148436215077,36.10381189350858,162.83133993399758,Sí,Mecánico,105,3,88.99883890251427,11.459897637515777,0,0,Operación normal,2.0
2023-01-08 16:00:00,Mañana,OP_11,M_9,P_15,72.18642323214164,0.4638253246835995,50.19925455821672,127.24951401729544,No,Sin fallo,109,1,84.43038996978409,14.842348054737185,2,0,Revisar calibración,1.0
2023-01-08 17:00:00,Mañana,OP_1,M_9,P_9,69.79191049936252,0.6590716196856158,35.143508382945896,150.2344136794771,No,Sin fallo,90,2,84.60827489907483,21.482422247243807,0,0,Ruido inusual,2.0
2023-01-08 18:00:00,Noche,OP_3,M_8,P_1,76.16488822428481,0.5273664451492965,32.2738110602552,110.6007745278279,Sí,Otro,103,1,87.11498415157892,10.907677812524112,0,1,Sin observación,0.0
2023-01-08 19:00:00,Noche,OP_17,M_10,P_12,70.5413759986112,0.6407166305483039,39.59660870266013,135.4462486664501,Sí,Otro,114,3,76.24774790580761,15.619058350662693,1,0,Sin observación,2.0
2023-01-08 20:00:00,Tarde,OP_19,M_3,P_1,77.30320550974493,0.4897392313076075,77.68702984042093,103.78402626253944,No,Sin fallo,121,1,87.05906681836785,17.975619843770506,3,0,Sin observación,1.0
2023-01-08 21:00:00,Noche,OP_14,M_2,P_14,81.2534262003926,0.6220802597740258,34.05245732903103,102.55948431449931,No,Sin fallo,98,1,89.20522891935789,11.162762828950957,3,1,Sin observación,1.0
2023-01-08 22:00:00,Mañana,OP_8,M_5,P_15,75.94544461855497,0.505172701136253,57.5687231089728,84.37033030353201,No,Sin fallo,88,1,85.76477821060814,13.44033686260662,1,2,Operación normal,0.0
2023-01-08 23:00:00,Tarde,OP_13,M_1,P_14,68.47085386914172,0.5133783765307602,37.42212601244938,98.6797553481501,Sí,Eléctrico,95,2,85.50483663180015,18.43465939723761,2,0,Revisar calibración,1.0
2023-01-09 00:00:00,Mañana,OP_20,M_3,P_14,72.4535208029971,0.5024191495536512,44.11152539005917,121.1195072004589,No,Sin fallo,81,2,92.47592055014135,12.266470682494267,2,1,Sin observación,1.0
2023-01-09 01:00:00,Mañana,OP_3,M_1,P_10,79.32341634748256,0.5360574152321482,46.24675648591356,150.92063787797267,No,Sin fallo,104,2,77.41464489890255,16.892732288224824,0,0,Sin observación,2.0
2023-01-09 02:00:00,Noche,OP_5,M_3,P_2,77.36960712258393,0.4741130844642502,,117.67108539920488,No,Sin fallo,98,5,88.12271744311687,17.113649956600984,1,0,Operación normal,
2023-01-09 03:00:00,Tarde,OP_9,M_4,P_11,77.76946200126449,0.3610907295849387,45.56629960926668,124.64321820374276,Sí,Otro,112,0,86.78422316349538,12.740499780051952,2,1,Sin observación,1.0
2023-01-09 04:00:00,Noche,OP_6,M_7,P_15,83.84481429312872,0.496429003247561,48.38149382655914,142.913268060603,No,Sin fallo,100,1,77.99734215399701,15.014303802673998,1,0,Sin observación,2.0
2023-01-09 05:00:00,Noche,OP_2,M_5,P_6,76.74534599213034,0.5132407538642784,30.062580191109586,113.52729260737544,No,Sin fallo,95,1,84.9451110102418,21.782013832387427,4,0,Revisar calibración,1.0
2023-01-09 06:00:00,Tarde,OP_13,M_5,P_14,76.58761881124629,0.6634866435435091,,100.4776694354469,Sí,Otro,105,5,89.11982095760642,13.393726822652528,4,0,Sin observación,
2023-01-09 07:00:00,Mañana,OP_5,M_1,P_1,79.28337699067293,0.2739524986840755,44.4420840888849,102.7573903153207,No,Sin fallo,95,1,88.05560303760149,19.04522934895079,1,1,Sin observación,0.0
2023-01-09 08:00:00,Mañana,OP_8,M_8,P_5,69.13419047996587,0.6617353400843101,50.55073193657415,142.4254318036582,No,Sin fallo,98,2,84.2988510745316,17.025391638544107,0,0,Operación normal,2.0
2023-01-09 09:00:00,Tarde,OP_1,M_4,P_15,72.77444879708628,0.6048266038910655,42.18771649244303,122.89062391942296,No,Sin fallo,102,3,81.81404380887237,15.285220433666446,1,2,Ruido inusual,0.0
2023-01-09 10:00:00,Mañana,OP_20,M_10,P_5,71.30756930409503,0.5685616242212852,50.284922163978166,122.89225970453724,No,Sin fallo,97,3,85.63108638496838,15.81981981993331,1,1,Revisar calibración,0.0
2023-01-09 11:00:00,Tarde,OP_12,M_5,P_15,78.27457022325122,0.5154249563185835,38.47222942688792,102.17293936940742,No,Sin fallo,104,1,84.2564827914834,17.983520625374137,1,1,Ruido inusual,0.0
2023-01-09 12:00:00,Tarde,OP_11,M_2,P_15,70.40448835245148,0.3979699146096986,39.47794261349749,146.8662283508221,No,Sin fallo,94,2,87.01706934731877,13.09352594449394,1,0,Sin observación,2.0
2023-01-09 13:00:00,Noche,OP_7,M_1,P_4,,0.6950816508694875,48.1171441046013,156.9465975963862,Sí,Eléctrico,108,3,81.627522495387,14.913471541588926,0,0,Revisar calibración,
2023-01-09 14:00:00,Tarde,OP_15,M_9,P_11,73.91615159472114,0.6234641912216784,34.71425250471269,123.46412441659002,No,Sin fallo,92,1,84.25944734949738,7.888696474228272,1,1,Revisar calibración,0.0
2023-01-09 15:00:00,Noche,OP_11,M_2,P_5,73.21922044773389,0.5250777866729123,39.3526730511584,138.36339872755323,No,Sin fallo,93,1,89.83466652166828,21.23708338855836,0,1,Sin observación,0.0
2023-01-09 16:00:00,Mañana,OP_16,M_6,P_12,79.55913601864259,0.5285665143105088,40.05314065699836,107.102668590345,Sí,Otro,101,3,91.04007517313988,14.53923322930332,0,1,Sin observación,0.0
2023-01-09 17:00:00,Mañana,OP_3,M_1,P_1,68.33917508902397,0.4891184806927422,40.58034536678303,145.48816634520958,No,Sin fallo,115,1,80.16407864371446,17.08647537833106,0,0,Revisar calibración,2.0
2023-01-09 18:00:00,Mañana,OP_20,M_1,P_11,,0.5594398643021075,45.572864351440174,131.51150153532367,No,Sin fallo,92,3,78.76296028335634,17.198498571542494,2,0,Sin observación,
2023-01-09 19:00:00,Mañana,OP_14,M_9,P_11,89.64760112324035,0.4955645455907428,36.09505210059024,95.39266655991702,No,Sin fallo,99,2,74.31844809187369,15.644962144345362,1,0,Sin observación,2.0
2023-01-09 20:00:00,Noche,OP_3,M_4,P_6,84.25209257077263,0.5307901571110116,51.25524266261889,129.04191756605195,No,Sin fallo,99,1,83.14255683993234,13.541123840320468,1,0,Sin observación,2.0
2023-01-09 21:00:00,Mañana,OP_1,M_9,P_7,65.92792523475359,0.5437998591431854,42.28245543557754,128.94101630801168,No,Sin fallo,97,3,93.68827058215966,11.413669176805064,0,1,Sin observación,0.0
2023-01-09 22:00:00,Tarde,OP_15,M_5,P_8,72.4622163618982,0.7430303413531301,49.03826418973921,123.63306400298023,No,Sin fallo,99,2,87.75088832996225,10.829214035791924,1,0,Sin observación,2.0
2023-01-09 23:00:00,Tarde,OP_1,M_7,P_15,75.31407670177816,0.4089816598684799,32.720373765034964,130.1699785505882,No,Sin fallo,109,0,89.34843714648476,12.391783411443043,3,0,Sin observación,1.0
2023-01-10 00:00:00,Tarde,OP_17,M_1,P_2,67.94396542108106,0.515997449025201,16.419944401485562,119.06367342130524,No,Sin fallo,118,4,85.28629259681163,16.22884945249128,0,0,Sin observación,2.0
2023-01-10 01:00:00,Noche,OP_2,M_6,P_15,85.09015513412116,0.6227445209114613,54.43036339299888,116.33298620342036,No,Sin fallo,106,1,88.28221829101186,17.462797868158496,4,1,Sin observación,1.0
2023-01-10 02:00:00,Mañana,OP_20,M_8,P_15,75.14790611347172,0.582667660122023,47.0875911336729,124.99481015169256,No,Sin fallo,90,3,82.59479174415198,14.094518042459844,0,0,Revisar calibración,2.0
2023-01-10 03:00:00,Mañana,OP_6,M_1,P_7,74.07039176940485,0.5677445787072166,50.4658544986212,113.00566531881286,No,Sin fallo,94,1,85.86462274731379,15.211807872412098,0,0,Sin observación,2.0
2023-01-10 04:00:00,Mañana,OP_8,M_9,P_6,76.90532619851176,0.8011320603545262,58.17586111267837,107.04361131735934,No,Sin fallo,112,2,,14.874452140155151,1,1,Ruido inusual,
2023-01-10 05:00:00,Noche,OP_16,M_3,P_9,76.82565156161981,0.6087908493647421,35.60411845713939,142.2076232038159,No,Sin fallo,100,3,91.54585486675856,12.668369104148542,1,1,Sin observación,0.0
2023-01-10 06:00:00,Tarde,OP_19,M_1,P_15,70.7282274646872,0.4375232790691032,26.913555365360608,108.53099516634344,Sí,Otro,106,0,87.38388704001358,16.93067628884841,0,0,Operación normal,2.0
2023-01-10 07:00:00,Tarde,OP_1,M_1,P_8,81.57642372544395,0.4260431119920518,54.78156364648531,116.7834560015419,No,Sin fallo,90,4,84.90341749218344,17.60136227803559,0,0,Operación normal,2.0
2023-01-10 08:00:00,Mañana,OP_3,M_6,P_14,75.81017969588301,0.4961666527811523,51.52042073263661,110.40555850952092,Sí,Otro,91,1,79.94667987158,7.017904754291241,1,1,Revisar calibración,0.0
2023-01-10 09:00:00,Tarde,OP_3,M_6,P_11,81.5437327948307,0.4563768670050689,56.05990396285657,102.59284034776888,No,Sin fallo,93,3,83.55130286088121,18.681870522577675,1,2,Sin observación,0.0
2023-01-10 10:00:00,Tarde,OP_5,M_1,P_14,72.12180815898871,0.5079340762765849,61.58475318187485,150.83606253940218,No,Sin fallo,100,2,87.32597625701722,,1,0,Ruido inusual,
2023-01-10 11:00:00,Noche,OP_12,M_3,P_15,66.02035150847978,0.5337998120695936,33.265837821441266,91.18008776615996,No,Sin fallo,113,1,83.7495760369073,18.088480553212506,0,0,Sin observación,2.0
2023-01-10 12:00:00,Noche,OP_12,M_7,P_4,82.18645454930932,0.5273383433570556,54.36853963502405,127.94553462064049,Sí,Otro,97,1,79.84257215072188,16.15391698823163,1,0,Sin observación,2.0
2023-01-10 13:00:00,Noche,OP_20,M_10,P_14,78.70198233324311,0.2542732807490088,42.46401066601297,117.3840999836266,No,Sin fallo,102,0,88.1044585217752,15.643840833830094,1,0,Sin observación,2.0
2023-01-10 14:00:00,Noche,OP_13,M_3,P_13,80.84108067518649,0.4244385189860588,54.66305449390861,129.5743298311998,No,Sin fallo,93,1,84.76472518850807,13.883012692877315,2,1,Sin observación,1.0
2023-01-10 15:00:00,Mañana,OP_20,M_3,P_9,81.14866055257272,0.5716012320514997,63.36000424577728,116.591585371066,No,Sin fallo,91,5,81.2591695617966,11.111290344922448,1,0,Sin observación,2.0
2023-01-10 16:00:00,Noche,OP_9,M_3,P_1,75.09642405534441,0.6643631355346747,45.27458382991207,129.84936743539183,No,Sin fallo,102,2,74.0655439257362,10.784513237959324,2,0,Sin observación,1.0
2023-01-10 17:00:00,Tarde,OP_7,M_7,P_11,73.16534073779263,0.4596294223881041,37.54397787858164,125.66138156132996,No,Sin fallo,104,4,85.19276904692482,9.032929426210751,1,0,Ruido inusual,2.0
2023-01-10 18:00:00,Mañana,OP_4,M_4,P_6,74.54160990841207,0.4601155875922538,31.4407291690505,131.77253831270892,No,Sin fallo,90,5,83.02297091757114,15.383409447319218,0,2,Revisar calibración,0.0
2023-01-10 19:00:00,Tarde,OP_19,M_4,P_8,77.75713285366845,0.4910850885691006,22.460864673680824,154.87219252358105,No,Sin fallo,97,1,97.53726716962902,14.22760778460196,0,0,Sin observación,2.0
2023-01-10 20:00:00,Tarde,OP_19,M_3,P_11,76.3851922741477,0.6724654675640087,59.51761578342213,82.66270846893892,No,Sin fallo,99,0,91.8925783013056,17.86800619923371,1,1,Sin observación,0.0
2023-01-10 21:00:00,Tarde,OP_6,M_10,P_11,65.854095294576,0.5053716174339233,60.146031166692,121.6252447967157,No,Sin fallo,105,2,79.41618179570432,15.980373629434732,0,0,Sin observación,2.0
2023-01-10 22:00:00,Noche,OP_13,M_9,P_4,74.40750233246675,0.2758260387853622,55.11459004607758,100.12474054019536,No,Sin fallo,89,1,90.97718453098295,15.150328875535074,1,2,Sin observación,0.0
2023-01-10 23:00:00,Noche,OP_11,M_2,P_2,82.06948466616589,0.6787638904716993,41.99704738983839,105.50784292785356,No,Sin fallo,92,1,85.48362622084917,12.83475379598342,0,0,Operación normal,2.0
2023-01-11 00:00:00,Mañana,OP_13,M_4,P_11,74.99343762181047,0.5691638705037868,52.874742003826455,100.9576871766208,No,Sin fallo,100,5,90.21459513770692,16.841070439250068,2,0,Sin observación,1.0
2023-01-11 01:00:00,Mañana,OP_13,M_8,P_2,86.12270296604683,0.3706962334986785,48.05888935982122,114.15707874116796,No,Sin fallo,94,1,98.54860682270244,11.91506108020232,1,0,Sin observación,2.0
2023-01-11 02:00:00,Noche,OP_20,M_6,P_10,70.19481175635228,0.4488807365229045,33.39223734921521,142.44333823609753,No,Sin fallo,85,1,82.40582022833493,14.647920257619386,2,1,Sin observación,1.0
2023-01-11 03:00:00,Tarde,OP_15,M_7,P_1,76.74265684781305,0.4204416133276938,56.485236355549446,112.44175342692154,No,Sin fallo,117,0,82.78708500419418,19.493523940915445,0,0,Operación normal,2.0
